link	cost_co2	cost_co	cost_nox	cost_vocs	cost_pm10	cost_pm25	cost_ghg	cost_nox	cost_noise	cost_tc	cost_rc	cost_emissions_indicator	cost_eco_indicator	totalvehicles	totalrouting	avgspeed	ttime	length
482318529#5	49.8828289085943	0.27513559880352	0.157258099182451	0.0551297694877612	0.0140185995432344	0.0109886880988658	0.00015329128462026	0	0	0.023088	0	0.00015329128462026	0.0232412912846203	21	0	6.84	1.40643274853801	9.62
482318529#6	35.1109773608828	0.19900278079416	0.110592852785577	0.0400121738758183	0.0101571470250562	0.00761903269107603	0.000107150178575248	0	0	0.019104	0	0.000107150178575248	0.0192111501785752	21	0	9.17	0.868047982551799	7.96
482318529#7	693.681811028517	4.044453392952	2.16480241343721	0.802562981045562	0.199515921967208	0.146583037323481	0.00212232691935812	0	0	0	0	0.00212232691935812	0.00212232691935812	21	0	10.01	16.4795204795205	164.96
482318529#8	153.897987952531	0.90661340842128	0.463879343951165	0.165326187150505	0.0362053732877058	0.0294364205161344	0.000490526930760339	0	0	0	0	0.000490526930760339	0.000490526930760339	21	0	2.88	7.43402777777778	21.41
482324638#0	2.69036237401248	0.01939854375	0.00719491845441685	0.00339938236970074	0.000686523041095314	0.000449602974775261	1.20757371916762e-05	0	0	0.0024	0	1.20757371916762e-05	0.00241207573719168	15	0	13.51	0.074019245003701	1
482324638#1	163.009928786866	0.96077079945	0.50653256903883	0.189574350042676	0.046714668253753	0.0340817562058902	0.000699229210879795	0	0	0	0	0.000699229210879795	0.000699229210879795	15	0	10.27	5.3554040895813	55
482324638#2	181.406227840796	1.2008492848656	0.526412364360129	0.221533689180322	0.0490038614118278	0.0335230896789076	0.000796216894141825	0	0	0	0	0.000796216894141825	0.000796216894141825	15	0	12.32	5.36850649350649	66.14
482324638#3	58.0769753842882	0.412868455812	0.157799932306501	0.0729684293946572	0.014969458192226	0.00987390888876891	0.000259647774156961	0	0	0	0	0.000259647774156961	0.000259647774156961	15	0	13.32	1.61786786786787	21.55
482324638#4	41.3150490957131	0.2379287808072	0.129504878829834	0.047503102263112	0.0119228654369797	0.00883434292573373	0.000176722545147898	0	0	0	0	0.000176722545147898	0.000176722545147898	15	0	9.68	1.39566115702479	13.51
482324642#0	836.426813446891	5.708797743492	2.36588721738487	1.03398037740714	0.221617746453497	0.149240285088578	0.000313483005995851	0	0	0.062616	0	0.000313483005995851	0.0629294830059958	177	0	12.76	2.04467084639498	26.09
482324642#1	355.890356434041	2.4552521660457	0.996766605790087	0.441831465343214	0.0936310571829394	0.0627076205991945	0.000133754633286529	0	0	0.026712	0	0.000133754633286529	0.0268457546332865	177	0	12.91	0.862122385747483	11.13
482324643#0	701.303749590888	4.1282816091027	2.11500554863405	0.753502158346761	0.165296231519366	0.134376605433615	0.00109131224256157	0	0	0	0	0.00109131224256157	0.00109131224256157	43	0	2.91	16.4158075601375	47.77
482324643#1	181.804254647535	1.0033703794401	0.574525183905533	0.202308501892305	0.0518127487920738	0.0402080312030614	0.00027188177795877	0	0	0.04308	0	0.00027188177795877	0.0433518817779588	43	0	7.47	2.40294511378849	17.95
482324651#0	916.289152958292	5.12657829050256	2.85583403107847	0.999353828640082	0.244748618387839	0.195567815996861	0.00139172860271782	0	0	0	0	0.00139172860271782	0.00139172860271782	43	0	5.32	14.3740601503759	76.47
482324651#1	69.8677089158913	0.3855377466612	0.220099170641682	0.0771087047184572	0.0195625840065614	0.0153660489578503	0.00010495266474423	0	0	0.015624	0	0.00010495266474423	0.0157289526647442	43	0	6.7	0.971641791044776	6.51
482327703#0	324.153861753314	2.11309701134364	0.951548966576044	0.393427071216969	0.0883770414622162	0.0609428246476125	0.000494525504902387	0	0	0	0	0.000494525504902387	0.000494525504902387	43	0	12.09	3.38957816377171	40.98
482327703#1	260.56477828397	1.81461647444208	0.723190788301275	0.324701243662937	0.06812001017044	0.045403871366953	0.000404103357034498	0	0	0	0	0.000404103357034498	0.000404103357034498	43	0	13.04	2.57745398773006	33.61
482327709#0	623.569222523395	4.0702818795231	1.8287301223851	0.757229603272945	0.169877149964145	0.117062930867466	0.000576320396684869	0	0	0	0	0.000576320396684869	0.000576320396684869	71	45	12.11	3.94467382328654	47.77
482327709#1	403.087207907877	2.289769085226	1.26886570117826	0.459970003815728	0.116588825433069	0.0872925422821876	0.000363879039917904	0	0	0.065184	0	0.000363879039917904	0.0655478790399179	71	45	9.25	2.93621621621622	27.16
482327709#2	107.514113510307	0.5937780120888	0.339858285292906	0.119823338417569	0.0307124907058564	0.0237804301762017	9.73175845191159e-05	0	0	0.015576	0	9.73175845191159e-05	0.0156733175845191	71	45	7.6	0.853947368421053	6.49
482327709#3	508.678217493297	3.2147527386912	1.52465698237338	0.609666099399745	0.141141193226795	0.0989386453600247	0.000466795479241378	0	0	0.03836	0	0.000466795479241378	0.0388267954792414	71	45	11.6	3.30689655172414	38.36
482327709#4	61.8833582384139	0.4185059095584	0.176458892623918	0.0762201369046454	0.0164941342590471	0.0111597499973684	5.76851034079826e-05	0	0	0.01152	0	5.76851034079826e-05	0.011577685103408	71	45	12.63	0.380047505938242	4.8
482327709#5	194.209691411298	1.3152519878421	0.553113297782689	0.23933702415059	0.0517171931721417	0.0349660682883629	0.000181098205671816	0	0	0.036168	0	0.000181098205671816	0.0363490982056718	71	45	12.65	1.19130434782609	15.07
482331422#0	727.856563382497	4.29369258902094	2.26090268125329	0.846814686740989	0.20852004623084	0.152047054517722	0.00024781904266125	0	0	0.046824	0	0.00024781904266125	0.0470718190426613	189	0	10.29	1.89601554907677	19.51
482331422#1	1935.66547716588	10.7022327927669	6.08476444018629	2.1291849503566	0.53651253705822	0.423483913481676	0.000663183013903851	0	0	0.095832	0	0.000663183013903851	0.0964951830139038	189	0	6.35	6.28818897637795	39.93
482331423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.84
482331424#0	511.350139986719	3.2084516431872	1.53942195830282	0.611054420196682	0.142429216622165	0.100230412284817	0.000129948847844323	0	0	0.02556	0	0.000129948847844323	0.0256899488478443	256	15	11.48	0.927700348432056	10.65
482331424#1	2869.2663923706	19.583376863232	8.11590514776417	3.54695126886121	0.760234298601074	0.511951706363673	0.000743515845573908	6.57433188494073e-05	0.00666292094748858	0.148512	0	0.000809259164423315	0.155984180111912	256	15	12.76	4.84952978056426	61.88
482331424#10	789.229375224907	5.5204377052644	2.18096864926624	0.985209459064441	0.205717201730978	0.136811444548612	0.00142414812953221	0	0	0	0	0.00142414812953221	0.00142414812953221	37	0	13.1	9.03893129770992	118.41
482331424#11	552.479907851857	3.75213927199506	1.56961509453517	0.681621251152324	0.146855987377092	0.0991461656736808	0.000989294457655725	0	0	0	0	0.000989294457655725	0.000989294457655725	37	0	12.69	6.48778565799842	82.33
482331424#12	3496.89634615157	20.0830085574531	10.7220461197137	3.77927149250801	0.875480779086161	0.707781536073622	0.00625564352024784	0	0	0	0	0.00625564352024784	0.00625564352024784	37	0	3.95	76.5746835443038	302.47
482331424#2	10111.2136283245	68.8156507336704	28.6726660913539	12.4852384524728	2.68399598394964	1.81006517723356	0.00261823161012871	0	0	0	0	0.00261823161012871	0.00261823161012871	256	15	12.72	17.1305031446541	217.9
482331424#3	943.917402548358	6.41056716323328	2.68170295784152	1.16455666851506	0.250904911081089	0.169392207472682	0.000244289521731336	0	0	0.048792	0	0.000244289521731336	0.0490362895217313	256	15	12.69	1.60204885736801	20.33
482331424#4	5956.3094543466	35.0710691054592	17.9599458020248	6.39929841769457	1.40301458852368	1.14061767995969	0.00155702134503508	0	0	0.163416	0	0.00155702134503508	0.164973021345035	256	15	2.9	23.4793103448276	68.09
482331424#5	1041.74689019252	6.036346510284	3.17583224075346	1.12330583457463	0.255258272785842	0.206861367035892	0.000275823654151584	0	0	0.03084	0	0.000275823654151584	0.0311158236541516	251	15	3.56	3.60955056179775	12.85
482331424#6	163.16073612715	1.0374791748852	0.487152318372458	0.19604371672883	0.0451205938211255	0.0315255300199831	0.000287686357255343	0	0	0	0	0.000287686357255343	0.000287686357255343	37	0	11.7	2.02478632478633	23.69
482331424#7	137.498447593825	0.9445065951195	0.386654442664262	0.170409136025397	0.0362779662499686	0.024349982733176	0.000246930238707473	0	0	0.02055	0	0.000246930238707473	0.0207969302387075	37	0	12.85	1.59922178988327	20.55
482331424#8	506.157113048367	3.55602573024	1.39249448075671	0.632952774924293	0.131536335862745	0.087282678105486	0.000914433425422633	0	0	0	0	0.000914433425422633	0.000914433425422633	37	0	13.16	5.77507598784194	76
482331424#9	79.7662562879853	0.56122489372848	0.219114297519471	0.0998066527189605	0.0207081156649687	0.0137309021867302	0.000144164712306162	0	0	0.028752	0	0.000144164712306162	0.0288961647123062	37	0	13.18	0.908952959028832	11.98
482561803#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
482564821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55.27
482564822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.41
483715766#0	1406.21197460169	9.5233305891276	4.00492136618577	1.73296495597293	0.374468111261434	0.253178425723898	0.00134928377789193	0.000120876046633768	0.0203345245185626	0	0	0.0014701598245257	0.0218046843430883	69	0	12.65	8.87588932806324	112.28
483715766#1	339.894943489681	2.336486878572	0.955172087189431	0.421370124247095	0.0896363295293122	0.0601424101982367	0.000410715444360624	0	0	0.03418	0	0.000410715444360624	0.0345907154443606	55	0	12.86	2.65785381026439	34.18
483715766#2	140.062454987643	0.958684815396	0.395157663429347	0.173339943401412	0.0370415310516422	0.0249079428474952	0.000169058101148758	0	0	0.033768	0	0.000169058101148758	0.0339370581011488	55	0	12.8	1.09921875	14.07
483715766#3	175.313216156163	1.2112139951835	0.490342439047705	0.217773169766089	0.0460787790300553	0.030837708184545	0.000212120131761435	0	0	0.04236	0	0.000212120131761435	0.0425721201317614	55	0	12.93	1.36504253673627	17.65
483715766#4	2422.44999694552	14.175488176872	7.33620731709537	2.60613413954992	0.579459492704477	0.470583815521807	0.0029396967676729	0	0	0	0	0.0029396967676729	0.0029396967676729	55	0	3.15	41.8031746031746	131.68
484592256#0	20.4268422443254	0.1131762510336	0.0640979968973104	0.0224189756506603	0.00561659148147745	0.0044478038551159	0.000165657528360015	0	0	0	0	0.000165657528360015	0.000165657528360015	8	0	6.1	1.6	9.76
484592256#1	31.0844489452072	0.17535495774576	0.0963804878976358	0.0337839059954957	0.00812888216359062	0.0065264601242922	0.000254938442402846	0	0	0	0	0.000254938442402846	0.000254938442402846	8	0	4.83	2.77225672877847	13.39
484592256#2	29.8315912008308	0.18267898214832	0.0871223038052128	0.0318036599028039	0.00632940055382811	0.00516075406876913	0.000253559228230371	0	0	0	0	0.000253559228230371	0.000253559228230371	8	0	1.39	6.89928057553957	9.59
484592256#3	20.1443838180827	0.1170011043744	0.061315683623591	0.0217091778292081	0.00490774190389586	0.00397943910609999	0.000167517618347595	0	0	0	0	0.000167517618347595	0.000167517618347595	8	0	3.46	2.23410404624277	7.73
498298756	2197.08624559271	14.36968711776	6.43402058004167	2.67015087341314	0.597842224822141	0.411549316753408	0.000783909773610038	0	0	0.156	0	0.000783909773610038	0.15678390977361	184	41	12.14	5.35420098846788	65
498298757#0	872.032523728719	5.7453701245785	2.53971596973085	1.06291651569433	0.23624343189239	0.162008293628227	0.000490150714107444	0	0	0.097656	0	0.000490150714107444	0.0981461507141074	117	0	12.25	3.32163265306122	40.69
498298757#1	815.271003490084	4.51538241807744	2.5590234830532	0.895093002752864	0.224464963295179	0.17766435664179	0.000451938278506679	4.55411774908145e-05	0.00645123521835851	0.064128	0	0.000497479455997493	0.071076714674356	117	0	6.14	4.35179153094463	26.72
498298757#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.52
498298757#3	1164.93007652639	7.4257530306624	3.47259372215326	1.40112340002776	0.321709066872787	0.224479460242318	0.000950487898615589	0	0	0	0	0.000950487898615589	0.000950487898615589	80	6	11.74	6.67206132879046	78.33
498298757#4	5868.20767233686	35.379311077943	17.3748456392962	6.27465411964365	1.30006339396559	1.0595835151973	0.00117322649240776	0	0	0.112704	0	0.00117322649240776	0.113877226492408	338	41	1.98	23.7171717171717	46.96
49982592	10540.5135638373	58.12597402332	33.2815009662741	11.6935737267394	2.98758439631772	2.32881996512068	0.00387859362022452	0	0	0	0	0.00387859362022452	0.00387859362022452	175	30	7.2	34.8138888888889	250.66
507522243#0	47.4932460535058	0.2673320164848	0.149851795833464	0.0538872643948508	0.013738608652561	0.0103685796345105	0.00025359797808553	0	0	0	0	0.00025359797808553	0.00025359797808553	12	0	8.9	2.08202247191011	18.53
507522243#3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3
507522243#4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.86
51230332#0	71.4074171261544	0.3939254214336	0.225587953563082	0.0793605051348994	0.0203072486318182	0.0157881085536389	0.000164084029374664	0	0	0.025776	0	0.000164084029374664	0.0259400840293747	28	0	7.36	1.45923913043478	10.74
51230332#1	413.737568951853	2.284321179588	1.30771219331237	0.460831956509559	0.118084574643508	0.0915112357042725	0.000949836244546983	0	0	0	0	0.000949836244546983	0.000949836244546983	28	0	7.55	8.35761589403974	63.1
51230332#2	94.0892923259149	0.5609488002468	0.281093371702615	0.100827293242727	0.0214705065328687	0.0174832984289917	0.000226045392380425	0	0	0.022632	0	0.000226045392380425	0.0228580453923804	28	0	2.41	3.91286307053942	9.43
51230332#3	90.4620784217624	0.5401602173352	0.269932351804152	0.0969103437090737	0.0205597902229383	0.0167442990411872	0.000217469568151039	0	0	0.021648	0	0.000217469568151039	0.021865469568151	28	0	2.35	3.83829787234043	9.02
518375238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
518450433#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
519421627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.66
52704506	835.274251324083	5.0765807001039	2.5591766880057	0.984829535025132	0.236350278245136	0.169297046754241	0.000224106206297434	0	0	0.043368	0	0.000224106206297434	0.0435921062062974	241	50	10.91	1.65627864344638	18.07
536714314#0	1337.28503494827	7.42174332767664	4.22885267759614	1.5002289733937	0.384858993147862	0.295167788848898	0.000341756193431261	0	0	0.056856	0	0.000341756193431261	0.0571977561934313	251	0	8.12	2.91748768472906	23.69
536714314#3	714.365079744358	4.08776894226918	2.24386775617107	0.81855877110081	0.20642120767894	0.153669111199637	0.000355107153621862	1.56484751122294e-05	0.00254061803122013	0.064488	0	0.000370755628734091	0.0673993736599542	129	15	9.49	2.83140147523709	26.87
546881507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49.74
546881508#0	31.4085441973095	0.1797272502984	0.0986563055655487	0.0359896362087235	0.00907573705445699	0.00675638158657235	0.000201408002277528	0	0	0	0	0.000201408002277528	0.000201408002277528	10	0	9.49	1.6059009483667	15.24
546881508#1	132.676941740713	0.7589654800032	0.41678867404983	0.152001706783264	0.0383401281257978	0.028549034534845	0.000850772303131974	0	0	0	0	0.000850772303131974	0.000850772303131974	10	0	9.48	6.78691983122363	64.34
546881508#2	190.557582199113	1.0777214957928	0.600559625481929	0.216871911698352	0.0551303824580935	0.0414301354752369	0.00122112474303892	0	0	0	0	0.00122112474303892	0.00122112474303892	10	0	9.09	9.93179317931793	90.28
546881510#0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.15
546881510#1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.99
546881512	2250.47258588439	15.7760271563563	6.20521488781898	2.81176445729259	0.585719267024306	0.389096176587284	0.00129606267779071	0	0	0	0.126049178558329	0.00129606267779071	0.12734524123612	116	0	13.13	8.2056359482102	107.74
546881517#0	129.427106985852	0.73897785774288	0.39831036863707	0.140108926564506	0.0328637547618259	0.0265181417903447	0.000203410508882203	0	0	0.024216	0	0.000203410508882203	0.0244194105088822	42	0	4.22	2.39099526066351	10.09
546881517#1	486.40470324914	2.99126847008808	1.41481903628771	0.518147097696075	0.101943594640265	0.0831163845309405	0.000788802550135839	0.000110897873825948	0.0230050010871929	0	0	0.000899700423961788	0.0239047015111547	42	0	1.23	23.8861788617886	29.38
546881517#2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.18
546885675#2	620.798223229127	3.6954252407628	1.92087497257667	0.725265494493131	0.177237670516118	0.128517751958684	0.000666707227664445	0	0	0	0	0.000666707227664445	0.000666707227664445	60	0	10.49	5.04575786463298	52.93
546885675#3	710.908909447321	5.005541599686	1.95134984664169	0.889777746915558	0.184465516592535	0.122267672915909	0.000792484830917983	0	0	0	0	0.000792484830917983	0.000792484830917983	60	0	13.19	4.99241849886277	65.85
546885675#4	323.160770297261	2.2737166993584	0.88770801670682	0.404351367036749	0.0838957589476848	0.0556286471753148	0.000360171105118817	0	0	0.02993	0	0.000360171105118817	0.0302901711051188	60	0	13.18	2.27086494688923	29.93
546885675#5	333.436798919125	2.340853942266	0.918011200557658	0.416842965750395	0.0866947516244532	0.0575488862894428	0.000371402229030981	0	0	0.03087	0	0.000371402229030981	0.031241402229031	60	0	13.15	2.34752851711027	30.87
546885675#6	1977.5106406621	11.8355346306	5.88994653134009	2.11749182953864	0.446704624854485	0.363883008447878	0.00222060935810013	0	0	0	0	0.00222060935810013	0.00222060935810013	60	0	2.26	40.4026548672566	91.31
546885677	630.055807337565	3.56335696161	1.98567842497071	0.717060984071312	0.182282002256767	0.136983777573751	0.000672917101973706	0	0	0	0	0.000672917101973706	0.000672917101973706	60	0	9.09	5.47304730473047	49.75
547650634	3182.93144954729	18.3890610092196	9.96616699360605	3.66574798073249	0.917832297501395	0.678531168950157	0.00113493459959287	0	0	0.08717	0	0.00113493459959287	0.0883049345995929	180	0	9.77	8.92221084953941	87.17
547657329	11473.7017120791	66.452633159909	34.9890867379001	12.3733977925808	2.8145864031089	2.28068166143258	0.00135891783172768	0.000136801505549997	0.00411935633531121	0.152232	0	0.00149571933727768	0.157847075672589	561	0	3.58	17.7178770949721	63.43
547657330	31.8879383589733	0.191840583408	0.0981894099293843	0.03743065095764	0.00906409842957612	0.00653109864033163	0.000205827815182312	8.7576701543325e-06	0.00678082191780822	0	0	0.000214585485336644	0.00699540740314486	10	0	10.71	1.53874883286648	16.48
547657331	50.4290954988786	0.3145625669592	0.15234474220475	0.0601153798134089	0.0140894281815603	0.00994678468175689	0.000327686881955002	6.50168748365144e-05	0.0327397260273973	0	0	0.000392703756791516	0.0331324297841888	10	0	11.38	2.35413005272408	26.79
547657332	2616.80647346527	15.4032676405416	8.13573878058439	3.04139388591061	0.750261013174378	0.547819544772912	0.00243971993079867	0.00050992808599428	0.0355866587254318	0	0	0.00294964801679295	0.0385363067422248	69	0	10.24	18.7158203125	191.65
547657333#0	8077.61985151605	46.0427571240432	24.8848303168336	8.74865328555165	2.05938139599762	1.66073989055791	0.00194437648677926	0.000395875334375424	0.0155334466553345	0.233232	0	0.00234025182115469	0.251105698476489	274	0	4.3	22.6	97.18
547657333#1	2319.43177149469	14.1433139290152	6.80026933871424	2.4747338651016	0.498071460317112	0.406101651523007	0.000585319369636101	0.000108498420135538	0.0113595084109929	0.053952	0	0.000693817789771639	0.0660053262007645	269	0	1.55	14.5032258064516	22.48
547657333#2	1013.69732228584	6.210419279616	3.09306029940905	1.19930016601396	0.285765165213797	0.203765788956804	0.000170941959965489	0	0	0.03324	0	0.000170941959965489	0.0334109419599655	384	0	11.06	1.25226039783002	13.85
547657334	5984.83507880288	39.7796408591155	17.3114517781583	7.32062976451789	1.61265035372658	1.10087202789742	0.00102711081067692	0	0	0.204864	0.0961212356583773	0.00102711081067692	0.302012346469054	384	0	12.38	6.89499192245557	85.36
547657335	5153.31193317273	29.1451800595507	16.2411332514911	5.86493907840052	1.49090922818705	1.12040890251437	0.000882975445564694	0	0	0.156672	0	0.000882975445564694	0.157554975445565	374	0	9.09	7.18151815181518	65.28
547657336	4054.85221681809	27.6949549034726	11.4620825463678	5.01397722765919	1.0738656775812	0.722892156204548	0.000784367072326943	0.000137391957216682	0.00986327994994475	0.156672	0	0.000921759029543626	0.167457038979488	343	0	12.77	5.11198120595145	65.28
547657337	2217.0134484449	14.7966100982616	6.3917504373593	2.71629959928674	0.5958657211258	0.405903794708911	0.000426386721311957	7.75386661853946e-05	0.00890876898704687	0.08508	0	0.000503925387497352	0.0944926943745442	343	0	12.44	2.84967845659164	35.45
547793240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255.55
549249237#0	1456.78251264005	8.03329731984	4.59522274474683	1.61200291931553	0.410630099550742	0.32129472383313	0.000469703095947776	0.000100271328062081	0.0109132420091324	0.071448	0	0.000569974424009858	0.0829312164331423	200	0	6.96	4.27729885057471	29.77
549249237#1	938.112492768183	5.65734635425596	2.77699734676101	1.00303775937697	0.207685862791569	0.169271598491883	0.000318596417576233	6.01373108221703e-05	0.00932287005805282	0.030576	0	0.000378733728398404	0.0402776037864512	199	0	1.97	6.46700507614213	12.74
549253232	266.009604203649	1.8966831019824	0.720432568909845	0.334613334453185	0.0684216685565156	0.0450634047450396	0.000575923947703076	0	0	0	0	0.000575923947703076	0.000575923947703076	31	0	13.36	3.57634730538922	47.78
549253233	311.896659797014	2.15640586889952	0.871761089294946	0.387547771210826	0.0819384342021953	0.0548162105970852	0.000669670620717072	0	0	0	0	0.000669670620717072	0.000669670620717072	31	0	12.94	4.30602782071097	55.72
549253234#0	69.788332243627	0.4990831026192	0.188386274125531	0.0878911359754391	0.0179129499321596	0.0117799576289161	0.000151220595116068	1.22145246722995e-05	0.005324790101635	0.030096	0	0.000163435119788367	0.0355842252214234	31	0	13.4	0.935820895522388	12.54
549253234#1	276.253590635937	1.9697240586096	0.748176309529228	0.347499239337946	0.0710565758429113	0.0467987891052504	0.000598102684910561	4.86233082801521e-05	0.005324790101635	0	0	0.000646725993190713	0.00597151609482571	31	0	13.36	3.71407185628743	49.62
549266388	222.023600753073	1.354394559528	0.678973328943166	0.262193039629372	0.0627166804114442	0.0448292193674288	6.38478528915988e-05	0	0	0.012384	0	6.38478528915988e-05	0.0124478478528916	225	0	10.98	0.469945355191257	5.16
549266389	162.913165531126	1.1633210502504	0.440494284944253	0.205050153991309	0.0418598129344556	0.0275486858659837	0.000254388258129793	0	0	0.0211	0	0.000254388258129793	0.0213543882581298	43	0	13.38	1.57698056801196	21.1
549266390	547.072807350246	3.926944161303	1.4705916000668	0.690008985340402	0.140049195674867	0.0919260760781235	0.000855501086221569	9.04316293005848e-05	0.0194170117871934	0	0	0.000945932715522154	0.0203629445027155	43	0	13.45	5.27137546468402	70.9
549266391#0	126.295082590594	0.76208716822236	0.388329332910193	0.148443219973882	0.0358522940850283	0.0257878598354287	0.000189677509673128	2.58562177413217e-05	0.0050653074227461	0.036528	0	0.000215533727414449	0.0418088411501606	43	0	10.77	1.41318477251625	15.22
549266391#1	179.982724404406	1.08369106386318	0.533479743953049	0.192497474687726	0.0400146804181762	0.0326103732888804	0.000282699855880026	3.5587356068435e-05	0.0050653074227461	0.027288	0	0.000318287211948461	0.0326715946346946	43	0	2.03	5.60098522167488	11.37
549266392	413.901718525765	2.50390713079752	1.27108321394093	0.487026719688467	0.117365153586241	0.0842940104929308	0.000621893561905492	0	0	0	0	0.000621893561905492	0.000621893561905492	43	0	10.82	4.62014787430684	49.99
549266393#0	258.465273123184	1.5051450546348	0.78533748734254	0.278370771176707	0.0625672737181315	0.0507620230037839	0.000400341541389608	0	0	0.043872	0	0.000400341541389608	0.0442723415413896	43	0	3.35	5.45671641791045	18.28
549266393#1	132.716539545362	0.73447341479088	0.416849842898812	0.145826678487227	0.0366470997503088	0.0289725289258232	0.000200039630803578	2.81524253689972e-05	0.0151959222682383	0.028608	0	0.000228192056172575	0.0440321143244109	43	0	6.23	1.91332263242376	11.92
549266394#0	143.387161715731	0.7930192982832	0.450615740226165	0.157664891219114	0.0396937320200832	0.0313480836111617	0.000215991621864443	0	0	0.031104	0	0.000215991621864443	0.0313199916218644	43	0	6.31	2.05388272583201	12.96
549266394#1	303.685967603131	1.8189557596308	0.937043473123406	0.355775778271901	0.0864840994269863	0.0624785814588556	0.000455531071197614	0	0	0	0	0.000455531071197614	0.000455531071197614	43	0	10.62	3.42278719397363	36.35
549266395	226.927529997937	1.25161621847658	0.716743999296339	0.252002967954951	0.0644430330210557	0.0501599168858402	0.000339670449789632	0	0	0.02211	0	0.000339670449789632	0.0224496704497896	43	0	7.29	3.03292181069959	22.11
549266396	216.11873466935	1.2075369270267	0.67417563670981	0.235870329163347	0.0579379338806989	0.0462517701130108	0.000327990840770744	0	0	0.043608	0	0.000327990840770744	0.0439359908407708	43	0	5.41	3.35859519408503	18.17
549266397#0	93.3064350223954	0.66429933697344	0.253112647842217	0.117300506066622	0.0240249010354543	0.015835013110573	0.000145577246270763	1.56658878402016e-05	0.0050653074227461	0.028992	0	0.000161243134110965	0.0342185505568571	43	0	13.34	0.905547226386807	12.08
549266397#1	668.860029106911	4.7164125920541	1.83312352523155	0.837640591112075	0.173378387401446	0.114833103023781	0.00104080433936912	0.000114266774892196	0.0194170117871934	0	0	0.00115507111426132	0.0205720829014547	43	0	13.21	6.54579863739591	86.47
549266398#0	230.500390198703	1.59942190874298	0.642021231287551	0.286821540788416	0.0604080914579645	0.0403381592239266	0.000357132726443796	0	0	0	0	0.000357132726443796	0.000357132726443796	43	0	12.99	2.28714395688992	29.71
549266398#1	44.3387805955798	0.31196183180472	0.121796624477332	0.0554784125872506	0.011510789646464	0.0076324436894564	6.89535727474381e-05	0	0	0.013752	0	6.89535727474381e-05	0.0138209535727474	43	0	13.18	0.434749620637329	5.73
549266399#0	157.277553875523	1.11891377834904	0.426992244716751	0.197663440262429	0.040517533136452	0.0267154784521473	0.000245334894029435	0	0	0.048864	0	0.000245334894029435	0.0491093348940294	43	0	13.33	1.52738184546137	20.36
549266399#1	201.211310623626	1.4325329245164	0.545826529494185	0.252953491973138	0.0518086648984756	0.0341475241333135	0.000313931065012697	0	0	0.02605	0	0.000313931065012697	0.0263639310650127	43	0	13.34	1.9527736131934	26.05
549266400#0	171.564330094249	0.947513991816	0.542324697098187	0.191206625010175	0.0490090809609935	0.0379473302557805	0.000256414590951754	0	0	0.04104	0	0.000256414590951754	0.0412964145909518	43	0	7.6	2.25	17.1
549266400#1	167.818814387091	1.09326061951344	0.49286352025678	0.203628680976953	0.0457717075319239	0.0315739824443474	0.000255983867985494	0	0	0.02121	0	0.000255983867985494	0.0214659838679855	43	0	12.08	1.75579470198676	21.21
549266401#0	128.852522061622	0.90926294808048	0.352870240785497	0.161414661737582	0.0333834532840607	0.0221024861373352	0.000200546026364674	0	0	0.039984	0	0.000200546026364674	0.0401845460263647	43	0	13.22	1.26021180030257	16.66
549266401#1	72.8329787412767	0.4090280494944	0.22991978964778	0.0825099386662507	0.0210635916588179	0.0159316047069762	0.000108532473326411	0	0	0.018912	0	0.000108532473326411	0.0190205324733264	43	0	8.8	0.895454545454545	7.88
549266402	190.500906113152	1.19826417517128	0.541068709206609	0.202077784696846	0.0372611389139669	0.0303325102785439	0.000623310358060392	0	0	0	0	0.000623310358060392	0.000623310358060392	21	0	0.38	56.3421052631579	21.41
549266403	131.304466544484	0.9411108511368	0.353556327072897	0.165512163913029	0.0336492715028145	0.0221035153303749	0.0002846948284165	0	0	0	0	0.0002846948284165	0.0002846948284165	31	0	13.43	1.75725986597171	23.6
549266404#0	368.431707878703	2.6191761760584	1.00105933854393	0.462900880860491	0.0949640199285022	0.0626386117950626	0.000797016253386681	6.5206195775206e-05	0.01064958020327	0	0	0.000862222449161887	0.0115118026524319	31	0	13.32	4.96621621621622	66.15
